X,Y,Z,distance,409,425,442,458,474,491,507,523,540,556,572,589,605,621,637,653,670,686,703,719,735,751,768,784,800,816,833,840,865,882,898,914
40.99261093,36.67763901,484.5168457,487.629181,0.000843,0.000683,0.000615,0.0,0.0,0.0,0.000925,0.001253,0.001189,0.001323,0.001808,0.001453,0.0015,0.001488,0.001295,0.001255,0.001068,0.001164,0.0,0.000686,0.0,0.000847,0.000605,0.0,0.0,0.0,0.0,0.000587,0.0,0.0,0.0,0.000538
41.26771164,37.25771332,487.7684631,490.92691,0.000789,0.000866,0.0,0.0,0.000574,0.000825,0.000857,0.001119,0.001199,0.001444,0.001463,0.001468,0.001517,0.001742,0.001404,0.001514,0.000991,0.001032,0.0,0.000891,0.0,0.000509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000509,0.0
40.86528397,37.55584717,483.0119019,486.190186,0.000829,0.000641,0.0,0.0,0.0,0.000715,0.000973,0.001189,0.001249,0.00144,0.001401,0.001687,0.001713,0.001583,0.00143,0.001395,0.001029,0.000897,0.0,0.000696,0.000681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.9246788,33.68458939,479.6668396,482.5027472,0.0,0.000644,0.0,0.0,0.0,0.0,0.000678,0.000978,0.0,1e-10,0.001101,0.001216,0.001332,0.001401,0.001185,0.00097,0.000814,0.000772,0.000728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.30385208,35.32965851,484.2223511,487.179504,0.0,0.0,0.0,0.000681,0.0,0.0,0.000742,0.001073,0.00093,0.001062,0.001217,0.001105,0.001166,0.001075,0.001052,0.000932,0.000839,0.001844,0.0,0.001432,0.001247,0.000817,0.0,0.0,0.0,0.000475,0.000599,0.0,0.0,0.0,0.0,0.000731
40.31425476,35.67023468,484.3473206,487.329407,0.000859,0.000817,0.0,0.0,0.0,0.000775,0.001066,0.001124,0.001472,0.001329,0.001333,0.001106,0.001123,0.001107,0.001124,0.000972,0.001194,0.002112,0.00256,0.00257,0.001657,0.00141,0.000689,0.000964,0.00076,0.000517,0.0,0.0,0.0,0.0,0.0,0.0
40.43997192,37.11176682,485.8577576,488.948273,0.000761,0.0,0.0,0.0,0.0,0.000937,0.0,0.001411,0.0,1e-10,0.001285,0.001237,0.001171,0.001253,0.001126,0.001017,0.001733,0.0,0.002454,0.0,0.0,0.001351,0.001022,0.000954,0.000707,0.0,0.0,0.000666,0.0,0.0,0.0,0.0
40.31390381,37.32769775,484.3431397,487.44931,0.000713,0.000778,0.0,0.0,0.0,0.000865,0.000901,0.00122,0.001545,0.001552,0.001234,0.001166,0.001271,0.001045,0.001003,0.00114,0.00116,0.002131,0.0,0.002181,0.001832,0.001116,0.000774,0.000761,0.0,0.000721,0.000625,0.0,0.0,0.0,0.000794,0.0
40.27460861,37.62264252,483.8710022,486.999634,0.000774,0.000754,0.0,0.0,0.0,0.000882,0.000907,0.001341,0.001402,0.001413,0.001317,0.001268,0.001403,0.001168,0.00102,0.00113,0.001134,0.002332,0.0,0.001836,0.001389,0.001031,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.39891815,38.07115936,485.3644714,488.528564,0.0,0.000529,0.0,0.0,0.000798,0.0,0.00084,0.001165,0.001065,0.001294,0.001176,0.001192,0.001227,0.001477,0.001256,0.001071,0.000898,0.001929,0.0,0.001644,0.001479,0.001046,0.0,0.000634,0.0,0.000595,0.0,0.0,0.0,0.0,0.0,0.0
40.14638519,38.16352844,482.3305054,485.500671,0.000785,0.0,0.000698,0.000637,0.0,0.000681,0.000747,0.001281,0.001211,0.001318,0.001372,0.001312,0.001386,0.001407,0.001436,0.001264,0.000871,0.001753,0.0,0.001497,0.000968,0.000831,0.000557,0.000774,0.000623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.28829956,38.96157837,484.0354919,487.26944,0.000711,0.000747,0.0,0.0,0.0,0.0,0.000756,0.001055,0.001235,0.00132,0.001401,0.001497,0.001436,0.001338,0.001111,0.001248,0.001136,0.001134,0.001189,0.001292,0.000934,0.000718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000533,0.0
39.65578842,34.68068314,484.4132385,487.26944,0.000671,0.000695,0.0,0.0,0.0,0.00076,0.000832,0.001109,0.001153,0.00112,0.001137,0.001081,0.00108,0.000902,0.000882,0.000873,0.001157,0.002214,0.0,0.001711,0.001441,0.001288,0.000826,0.000651,0.000685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.74705505,35.42493057,485.5281067,488.438629,0.000987,0.0,0.0,0.0,0.000605,0.000895,0.001099,0.001682,0.00173,0.001849,0.001657,0.00155,0.001318,0.001155,0.000985,0.000914,0.00143,0.003314,0.0,0.002901,0.002345,0.001734,0.001138,0.001164,0.0,0.000794,0.000545,0.000763,0.000674,0.0,0.0,0.000755
39.43527222,35.47671127,481.7195435,484.631256,0.000908,0.000854,0.0,0.000918,0.000673,0.000935,0.001263,0.001853,0.002209,0.002114,0.001981,0.001864,0.001517,0.001283,0.001081,0.001151,0.001691,0.003839,0.0,0.003565,0.002741,0.001965,0.001181,0.001249,0.001081,0.000914,0.000636,0.000631,0.000809,0.0,0.000717,0.000784
39.73321915,38.07073975,485.3591309,488.468628,0.001113,0.001055,0.0,0.000764,0.000673,0.000899,0.001445,0.002187,0.002403,0.002205,0.001964,0.001922,0.001744,0.001545,0.001056,0.001253,0.001895,0.003819,0.0,0.003226,0.002823,0.002054,0.001248,0.001275,0.000845,0.0,0.000691,0.000712,0.000949,0.0,0.000865,0.0
39.60918045,38.2832756,483.8439331,486.969666,0.000861,0.000873,0.0,0.0,0.0,0.000882,0.001326,0.001972,0.002159,0.00191,0.002217,0.00179,0.001706,0.001627,0.001027,0.001092,0.001703,0.003449,0.0,0.003171,0.002582,0.001783,0.000921,0.001257,0.00093,0.00076,0.000795,0.000635,0.000661,0.0,0.000841,0.0
39.56589508,38.90359497,483.3151856,486.48999,0.0,0.000933,0.0,0.000611,0.000577,0.00089,0.000977,0.001663,0.001765,0.001468,0.001618,0.001479,0.001205,0.001252,0.001184,0.000896,0.001246,0.002639,0.0,0.002664,0.001814,0.001538,0.000709,0.000982,0.000792,0.0,0.0,0.0,0.000736,0.0,0.0,0.0
39.73487473,40.06749344,485.379303,488.648499,0.000755,0.0,0.0,0.0,0.000637,0.0,0.000975,0.000946,0.001431,0.001242,0.001555,0.001322,0.001654,0.001392,0.001351,0.001336,0.00094,0.001938,0.0,0.001698,0.001597,0.00115,0.00068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.94246674,40.94565201,487.9151306,491.256683,0.0,0.0,0.0,0.0,0.0,0.0,0.000971,0.001255,0.001244,0.001483,0.001486,0.00148,0.001587,0.001256,0.001284,0.001356,0.001138,0.001211,0.0,0.001068,0.000848,0.0,0.000601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00071,0.0
39.66772842,42.32525253,484.559082,488.018921,0.00078,0.000758,0.0,0.000704,0.0,0.000988,0.001075,0.001513,0.001551,0.002013,0.002091,0.001968,0.001919,0.001884,0.001944,0.001702,0.00124,0.001199,0.0,0.000823,0.00057,0.0,0.0,0.0,0.0,0.0,0.000616,0.0,0.0,0.0,0.0,0.0
38.8584404,33.90140152,482.7542114,485.500671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000897,0.000913,0.001107,0.001001,0.001097,0.001158,0.001048,0.001179,0.000964,0.000871,0.001391,0.0,0.000813,0.000816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.86961746,34.90224457,482.8930359,485.71051,0.000985,0.000832,0.000752,0.0,0.0,0.000921,0.001278,0.001639,0.001757,0.002006,0.001935,0.001512,0.001647,0.001258,0.001182,0.001113,0.001926,0.003295,0.00362,0.00318,0.0024,0.001878,0.001067,0.001046,0.000898,0.000808,0.000716,0.000733,0.0,0.0,0.000712,0.0
39.10519791,40.10385132,485.8197632,489.038208,0.0,0.000932,0.000646,0.000712,0.0,0.000963,0.001308,0.002294,0.002469,0.002231,0.002086,0.002021,0.001913,0.001369,0.00112,0.001066,0.001853,0.003779,0.0,0.003601,0.002784,0.001978,0.001,0.00138,0.000956,0.00083,0.000769,0.0,0.001116,0.0,0.0009,0.000829
39.3456955,42.02590942,488.8075562,492.1860348,0.0,0.000773,0.0,0.0,0.000796,0.000706,0.00102,0.001412,0.001661,0.001513,0.001508,0.001335,0.001074,0.001224,0.00098,0.001148,0.001375,0.00239,0.0,0.002196,0.001726,0.00135,0.000811,0.0,0.000749,0.0,0.000572,0.0,0.0,0.0,0.0,0.0
39.10864639,42.4391098,485.8625794,489.278046,0.0,0.0,0.0,0.000669,0.0,0.000795,0.0,0.001378,0.0,1e-10,0.001495,0.001405,0.001569,0.001504,0.001293,0.001385,0.001158,0.0,0.002056,0.0,0.0,0.001158,0.000759,0.000787,0.00051,0.0,0.000582,0.000546,0.0,0.000522,0.0,0.0
38.06672668,33.78573227,481.1070557,483.7918399,0.0,0.0,0.0,0.000559,0.0,0.0,0.0,0.000848,0.001109,0.00111,0.001073,0.001016,0.001067,0.001024,0.001017,0.001008,0.000717,0.001176,0.0,0.001065,0.000737,0.000652,0.000576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000389,0.0
38.37255096,35.05252075,484.972229,487.749115,0.001071,0.000841,0.0,0.000762,0.0,0.0,0.001389,0.001821,0.002248,0.002022,0.001765,0.001844,0.001645,0.0014,0.001239,0.001255,0.002113,0.003781,0.0,0.003452,0.001666,0.001938,0.001217,0.001242,0.001236,0.0008,0.000701,0.0,0.000796,0.0,0.000728,0.000486
38.28862,40.60966492,483.911438,487.119537,0.0,0.001088,0.0,0.000897,0.0,0.00135,0.0,0.002927,0.0,1e-10,0.002604,0.0,0.002492,0.0,0.001565,0.0,0.002251,0.0,0.004342,0.0,0.0,0.002378,0.0,0.001877,0.0,0.001086,0.0,0.000886,0.0,0.000898,0.0,0.0
38.60253906,42.28063202,487.8789368,491.2267149,0.001092,0.000874,0.000888,0.0,0.000657,0.000784,0.000946,0.001262,0.001581,0.001476,0.001904,0.00176,0.001573,0.001275,0.000789,0.000771,0.0013,0.002711,0.0,0.002383,0.001876,0.001775,0.000842,0.001019,0.000808,0.000816,0.0,0.0,0.0,0.0,0.000718,0.0
38.49668884,42.83210373,486.5411377,489.9375919,0.001,0.000896,0.00071,0.000767,0.0,0.001267,0.0,0.00295,0.0,1e-10,0.002629,0.002258,0.00191,0.00156,0.001239,0.0,0.001865,0.0,0.003385,0.0,0.0,0.001943,0.001014,0.001292,0.000838,0.000751,0.0,0.000737,0.0,0.00087,0.0,0.0
38.45198822,43.11574936,485.9761963,489.3979799,0.000986,0.000766,0.0,0.0,0.000658,0.001004,0.00136,0.002189,0.002273,0.002087,0.002342,0.00196,0.001867,0.001392,0.001072,0.0014,0.002157,0.003688,0.0,0.002998,0.002534,0.001908,0.001142,0.001104,0.000774,0.00068,0.000743,0.000769,0.000826,0.0,0.0,0.0
37.67368317,34.02592468,484.5274048,487.179504,0.0,0.0,0.0,0.000705,0.0,0.0,0.000647,0.001055,0.00094,0.00119,0.001154,0.001285,0.00125,0.00136,0.001012,0.001239,0.00095,0.001427,0.0,0.001156,0.000803,0.000814,0.000525,0.000593,0.0,0.0,0.0,0.0,0.0,0.0,0.000521,0.0
37.77407455,42.76849365,485.8185425,489.1581419,0.001441,0.001289,0.0,0.001207,0.0,0.001629,0.0,0.003311,0.0,1e-10,0.003642,0.003365,0.003012,0.0,0.001794,0.0,0.002931,0.0,0.003665,0.0,0.0,0.003071,0.001657,0.001857,0.0,0.0,0.0,0.000941,0.0,0.0,0.0,0.0
38.02393341,45.73632813,489.0320435,492.6357418,0.0,0.000722,0.0,0.0,0.0,0.000817,0.0,0.001497,0.0,1e-10,0.00157,0.0,0.001169,0.0,0.0,0.0,0.001186,0.0,0.001771,0.0,0.0,0.00112,0.0,0.000777,0.0,0.0,0.0,0.000462,0.0,0.0,0.0,0.0
37.93347931,46.29758835,487.8687134,491.5264891,0.000853,0.0,0.0,0.000662,0.0,0.000835,0.0,0.001055,0.001386,0.00144,0.001512,0.001609,0.001402,0.001685,0.001554,0.001534,0.000912,0.001223,0.0,0.001037,0.000866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.79763031,33.83054352,481.7451782,484.331482,0.0,0.0,0.000591,0.0,0.0,0.000935,0.000748,0.000731,0.001261,0.001263,0.001354,0.001151,0.0,0.001181,0.00125,0.001203,0.000804,0.001221,0.0,0.001093,0.000872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000467
36.77360153,34.46714401,481.430603,484.0616761,0.000961,0.000783,0.0,0.000697,0.000747,0.000787,0.00103,0.001352,0.001663,0.001786,0.001699,0.001494,0.001626,0.00126,0.001176,0.00098,0.001629,0.003225,0.0,0.002671,0.0025,0.001592,0.001125,0.001046,0.000826,0.000913,0.000604,0.0,0.000672,0.0,0.000719,0.0
37.16215515,41.16186905,486.5174255,489.667786,0.00168,0.001392,0.0,0.0013,0.0,0.001678,0.0,0.004457,0.0,1e-10,0.00366,0.003796,0.003336,0.0,0.002371,0.0,0.00355,0.0,0.00632,0.0,0.0,0.003603,0.00227,0.002343,0.0,0.001586,0.0,0.001164,0.0,0.001198,0.0,0.0
37.37608337,46.43513489,489.3181458,492.935516,0.001014,0.00077,0.000585,0.000738,0.00059,0.000807,0.001029,0.00151,0.001683,0.001702,0.001418,0.001495,0.001177,0.001349,0.000942,0.001167,0.001297,0.002759,0.0,0.002243,0.001875,0.001489,0.000833,0.001019,0.000667,0.000551,0.0,0.0,0.000694,0.0,0.000675,0.0
36.13056564,33.82353973,481.6454773,484.1815799,0.0,0.000731,0.0,0.0,0.0,0.0,0.0,0.000848,0.001238,0.001308,0.001116,0.001116,0.001318,0.00133,0.001053,0.000947,0.000842,0.001514,0.0,0.001319,0.001039,0.000879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.12436676,34.14715958,481.5628052,484.1216131,0.000889,0.0,0.0,0.0,0.0,0.0,0.000776,0.001092,0.001143,0.001178,0.001039,0.00103,0.00116,0.001126,0.000947,0.001159,0.001169,0.002004,0.0,0.002128,0.001582,0.00135,0.00085,0.000863,0.00071,0.000635,0.0,0.0,0.0,0.0,0.0,0.0
36.34946823,35.35455704,484.5635681,487.209473,0.000853,0.000715,0.0,0.0,0.0,0.000821,0.000785,0.001158,0.000893,0.001086,0.00106,0.00161,0.001437,0.001271,0.000813,0.000858,0.001427,0.002503,0.002937,0.002751,0.002256,0.001657,0.001173,0.001346,0.000779,0.00065,0.000706,0.0,0.0,0.0,0.0,0.0
36.21831131,37.87119675,482.815155,485.6505739,0.001677,0.001457,0.000983,0.001045,0.00105,0.001745,0.002483,0.00424,0.0,1e-10,0.003522,0.00342,0.00335,0.002597,0.002237,0.002406,0.003807,0.007147,0.007478,0.0,0.0,0.004343,0.002687,0.002728,0.002025,0.001821,0.000893,0.000815,0.001157,0.001058,0.0,0.0
36.71247864,45.09900284,489.4027405,492.8455811,0.001366,0.001225,0.000974,0.000965,0.0,0.001339,0.0,0.003083,0.0,1e-10,0.002803,0.002738,0.002678,0.002015,0.001583,0.0,0.002633,0.0,0.004612,0.0,0.0,0.002687,0.001672,0.001631,0.001259,0.001122,0.0,0.000942,0.0,0.001235,0.0,0.0
36.74590683,45.47635269,489.8483887,493.325256,0.00146,0.001355,0.0,0.004581,0.0,0.001728,0.0,0.003538,0.0,1e-10,0.003377,0.003105,0.002766,0.0,0.003937,0.0,0.002834,0.0,0.00538,0.0,0.0,0.002927,0.00179,0.001741,0.0,0.0,0.0,0.00095,0.0,0.001086,0.0,0.0
36.75662994,46.83556747,489.9913025,493.5950619,0.000699,0.000603,0.0,0.00057,0.00077,0.000788,0.00078,0.001048,0.0,1e-10,0.000796,0.000816,0.001063,0.001136,0.001028,0.000911,0.000885,0.001915,0.001635,0.0,0.0,0.001185,0.000664,0.0,0.0006,0.000647,0.0,0.0,0.0,0.0,0.0,0.0
35.64834976,33.99240875,484.0501709,486.549927,0.0,0.0,0.0,0.0,0.000633,0.000697,0.000798,0.001042,0.001203,0.001052,0.001275,0.001203,0.001332,0.001318,0.001313,0.001166,0.00087,0.001811,0.0,0.001204,0.000951,0.0,0.000614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000585,0.0
35.65197372,34.98943329,484.0993958,486.669861,0.00098,0.001069,0.0,0.000876,0.0,0.00123,0.0,0.002234,0.0,1e-10,0.002021,0.002089,0.002039,0.0,0.00148,0.0,0.002461,0.0,0.004126,0.0,0.0,0.002196,0.001405,0.001409,0.0,0.000715,0.0,0.000802,0.0,0.000861,0.0,0.0
35.7336731,35.40162659,485.2087402,487.809082,0.001057,0.000844,0.0,0.0,0.0,0.000872,0.000902,0.001221,0.001122,1e-10,0.001392,0.00151,0.001481,0.00131,0.001036,0.000998,0.001877,0.003235,0.003376,0.002458,0.0,0.001905,0.001078,0.001373,0.001003,0.0009,0.0,0.0,0.000746,0.0,0.000708,0.0
35.52484894,36.84560394,482.37323,485.080963,0.001833,0.001513,0.0,0.001488,0.0,0.001701,0.0,0.004863,0.0,1e-10,0.004095,0.004056,0.003563,0.0,0.00224,0.0,0.00372,0.0,0.007713,0.0,0.0,0.004364,0.002579,0.002962,0.0,0.0,0.0,0.001278,0.0,0.001474,0.0,0.0
